"local_path","source_type","original_source_url","author_or_uploader","license_or_permission_basis","modified","review_status"
"assets/images/items/vanilla/raw-mutton.png","minecraft-wiki","https://minecraft.wiki/w/File:Raw_Mutton_JE3_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/raw-porkchop.png","minecraft-wiki","https://minecraft.wiki/w/File:Raw_Porkchop_JE3_BE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/raw-rabbit.png","minecraft-wiki","https://minecraft.wiki/w/File:Raw_Rabbit_JE3_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/raw-salmon.png","minecraft-wiki","https://minecraft.wiki/w/File:Raw_Salmon_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/recovery-compass.gif","minecraft-wiki","https://minecraft.wiki/w/File:Recovery_Compass_JE1_BE1.gif","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/red-banner.png","minecraft-wiki","https://minecraft.wiki/w/File:Red_Banner_JE2_BE2.gif","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/red-bed.png","minecraft-wiki","https://minecraft.wiki/w/File:Red_Bed_(N)_JE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/red-bundle.png","minecraft-wiki","https://minecraft.wiki/w/File:Red_Bundle_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/red-candle.png","minecraft-wiki","https://minecraft.wiki/w/File:Red_Candle_JE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/red-carpet.png","minecraft-wiki","https://minecraft.wiki/w/File:Red_Carpet_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/red-concrete-powder.png","minecraft-wiki","https://minecraft.wiki/w/File:Red_Concrete_Powder.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/red-concrete.png","minecraft-wiki","https://minecraft.wiki/w/File:Red_Concrete.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/red-dye.png","minecraft-wiki","https://minecraft.wiki/w/File:Red_Dye_JE4_BE4.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/red-glazed-terracotta.png","minecraft-wiki","https://minecraft.wiki/w/File:Red_Glazed_Terracotta_(S)_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/red-harness.png","minecraft-wiki","https://minecraft.wiki/w/File:Red_Harness_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/red-mushroom-block.png","minecraft-wiki","https://minecraft.wiki/w/File:Red_Mushroom_Block_(ESU)_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/red-mushroom.png","minecraft-wiki","https://minecraft.wiki/w/File:Red_Mushroom_JE9.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/red-nether-brick-slab.png","minecraft-wiki","https://minecraft.wiki/w/File:Red_Nether_Brick_Slab_JE3_BE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/red-nether-brick-stairs.png","minecraft-wiki","https://minecraft.wiki/w/File:Red_Nether_Brick_Stairs_(N)_JE3_BE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/red-nether-brick-wall.png","minecraft-wiki","https://minecraft.wiki/w/File:Red_Nether_Brick_Wall_(ewU)_JE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/red-nether-bricks.png","minecraft-wiki","https://minecraft.wiki/w/File:Red_Nether_Bricks_JE4_BE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/red-sand.png","minecraft-wiki","https://minecraft.wiki/w/File:Red_Sand_JE3_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/red-sandstone-slab.png","minecraft-wiki","https://minecraft.wiki/w/File:Red_Sandstone_Slab_JE4_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/red-sandstone-stairs.png","minecraft-wiki","https://minecraft.wiki/w/File:Red_Sandstone_Stairs_(N)_JE4_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/red-sandstone-wall.png","minecraft-wiki","https://minecraft.wiki/w/File:Red_Sandstone_Wall_(ewU)_JE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/red-sandstone.png","minecraft-wiki","https://minecraft.wiki/w/File:Red_Sandstone_JE4_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/red-shulker-box.png","minecraft-wiki","https://minecraft.wiki/w/File:Red_Shulker_Box_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/red-stained-glass-pane.png","minecraft-wiki","https://minecraft.wiki/w/File:Red_Stained_Glass_Pane_(EW)_JE10.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/red-stained-glass.png","minecraft-wiki","https://minecraft.wiki/w/File:Red_Stained_Glass_JE4_BE4.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/red-terracotta.png","minecraft-wiki","https://minecraft.wiki/w/File:Red_Terracotta_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/red-tulip.png","minecraft-wiki","https://minecraft.wiki/w/File:Red_Tulip_JE7_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/red-wool.png","minecraft-wiki","https://minecraft.wiki/w/File:Red_Wool_JE3_BE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/redstone-block.png","minecraft-wiki","https://minecraft.wiki/w/File:Block_of_Redstone_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/redstone-comparator.png","minecraft-wiki","https://minecraft.wiki/w/File:Redstone_Comparator_(S)_JE5.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/redstone-dust.png","minecraft-wiki","https://minecraft.wiki/w/File:Redstone_Dust_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/redstone-lamp.png","minecraft-wiki","https://minecraft.wiki/w/File:Redstone_Lamp_JE3_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/redstone-ore.png","minecraft-wiki","https://minecraft.wiki/w/File:Redstone_Ore_JE4_BE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/redstone-repeater.png","minecraft-wiki","https://minecraft.wiki/w/File:Redstone_Repeater_(S)_JE5_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/redstone-torch.png","minecraft-wiki","https://minecraft.wiki/w/File:Redstone_Torch_JE5.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/repeater.png","minecraft-wiki","https://minecraft.wiki/w/File:Redstone_Repeater_(S)_JE5_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/resin-block.png","minecraft-wiki","https://minecraft.wiki/w/File:Block_of_Resin_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/resin-brick-slab.png","minecraft-wiki","https://minecraft.wiki/w/File:Resin_Brick_Slab_JE1_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/resin-brick-stairs.png","minecraft-wiki","https://minecraft.wiki/w/File:Resin_Brick_Stairs_JE1_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/resin-brick-wall.png","minecraft-wiki","https://minecraft.wiki/w/File:Resin_Brick_Wall_(ewU)_JE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/resin-brick.png","minecraft-wiki","https://minecraft.wiki/w/File:Resin_Brick_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/resin-bricks.png","minecraft-wiki","https://minecraft.wiki/w/File:Resin_Bricks_JE1_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/resin-clump.png","minecraft-wiki","https://minecraft.wiki/w/File:Resin_Clump_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/respawn-anchor.png","minecraft-wiki","https://minecraft.wiki/w/File:Respawn_Anchor_(0)_JE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/rooted-dirt.png","minecraft-wiki","https://minecraft.wiki/w/File:Rooted_Dirt_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/rose-bush.png","minecraft-wiki","https://minecraft.wiki/w/File:Rose_Bush_JE4_BE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/rotten-flesh.png","minecraft-wiki","https://minecraft.wiki/w/File:Rotten_Flesh_JE3_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/sand.png","minecraft-wiki","https://minecraft.wiki/w/File:Sand_JE5_BE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/sandstone-slab.png","minecraft-wiki","https://minecraft.wiki/w/File:Sandstone_Slab_JE5_BE6.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/sandstone-stairs.png","minecraft-wiki","https://minecraft.wiki/w/File:Sandstone_Stairs_(N)_JE6_BE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/sandstone-wall.png","minecraft-wiki","https://minecraft.wiki/w/File:Sandstone_Wall_(ewU)_JE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/sandstone.png","minecraft-wiki","https://minecraft.wiki/w/File:Sandstone_JE6_BE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/scaffolding.png","minecraft-wiki","https://minecraft.wiki/w/File:Standing_Scaffolding_JE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/scrape-pottery-sherd.png","minecraft-wiki","https://minecraft.wiki/w/File:Scrape_Pottery_Sherd_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/sculk-catalyst.png","minecraft-wiki","https://minecraft.wiki/w/File:Sculk_Catalyst_JE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/sculk-sensor.png","minecraft-wiki","https://minecraft.wiki/w/File:Sculk_Sensor_JE1.gif","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/sculk-shrieker.gif","minecraft-wiki","https://minecraft.wiki/w/File:Sculk_Shrieker_JE2_BE3.gif","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/sculk-vein.gif","minecraft-wiki","https://minecraft.wiki/w/File:Sculk_Vein_JE1_BE1.gif","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/sculk.gif","minecraft-wiki","https://minecraft.wiki/w/File:Sculk_JE1_BE1.gif","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/sea-lantern.png","minecraft-wiki","https://minecraft.wiki/w/File:Sea_Lantern_JE1.gif","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/sea-pickle.png","minecraft-wiki","https://minecraft.wiki/w/File:Sea_Pickle_1_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/seagrass.gif","minecraft-wiki","https://minecraft.wiki/w/File:Seagrass_JE1_BE2.gif","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/sheaf-pottery-sherd.png","minecraft-wiki","https://minecraft.wiki/w/File:Sheaf_Pottery_Sherd_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/shears.png","minecraft-wiki","https://minecraft.wiki/w/File:Shears_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/shelter-pottery-sherd.png","minecraft-wiki","https://minecraft.wiki/w/File:Shelter_Pottery_Sherd_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/shield.png","minecraft-wiki","https://minecraft.wiki/w/File:Shield_JE2_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/short-dry-grass.png","minecraft-wiki","https://minecraft.wiki/w/File:Short_Dry_Grass_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/short-grass.png","minecraft-wiki","https://minecraft.wiki/w/File:Short_grass_placeable_on.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/shroomlight.png","minecraft-wiki","https://minecraft.wiki/w/File:Shroomlight_JE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/shulker-box.png","minecraft-wiki","https://minecraft.wiki/w/File:Shulker_Box_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/shulker-shell.png","minecraft-wiki","https://minecraft.wiki/w/File:Shulker_Shell_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/skeleton-skull.png","minecraft-wiki","https://minecraft.wiki/w/File:Skeleton_Skull_(S)_JE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/skull-pottery-sherd.png","minecraft-wiki","https://minecraft.wiki/w/File:Skull_Pottery_Sherd_JE1_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/slime-block.png","minecraft-wiki","https://minecraft.wiki/w/File:Slime_Block_JE2_BE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/slimeball.png","minecraft-wiki","https://minecraft.wiki/w/File:Slimeball_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/small-amethyst-bud.png","minecraft-wiki","https://minecraft.wiki/w/File:Small_Amethyst_Bud_(U)_JE1_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/small-dripleaf.png","minecraft-wiki","https://minecraft.wiki/w/File:Small_Dripleaf_(two_blocks_tall)_(E)_JE4.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/smithing-table.png","minecraft-wiki","https://minecraft.wiki/w/File:Smithing_Table_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/smoker.png","minecraft-wiki","https://minecraft.wiki/w/File:Smoker_(S)_JE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/smooth-basalt.png","minecraft-wiki","https://minecraft.wiki/w/File:Smooth_Basalt_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/smooth-quartz-block.png","minecraft-wiki","https://minecraft.wiki/w/File:Smooth_Quartz_Block_JE3_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/smooth-quartz-slab.png","minecraft-wiki","https://minecraft.wiki/w/File:Smooth_Quartz_Slab_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/smooth-quartz-stairs.png","minecraft-wiki","https://minecraft.wiki/w/File:Smooth_Quartz_Stairs_(N)_JE2_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/smooth-red-sandstone-slab.png","minecraft-wiki","https://minecraft.wiki/w/File:Smooth_Red_Sandstone_Slab_JE3_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/smooth-red-sandstone-stairs.png","minecraft-wiki","https://minecraft.wiki/w/File:Smooth_Red_Sandstone_Stairs_(N)_JE3_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/smooth-red-sandstone.png","minecraft-wiki","https://minecraft.wiki/w/File:Smooth_Red_Sandstone_JE4_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/smooth-sandstone-slab.png","minecraft-wiki","https://minecraft.wiki/w/File:Smooth_Sandstone_Slab_JE3_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/smooth-sandstone-stairs.png","minecraft-wiki","https://minecraft.wiki/w/File:Smooth_Sandstone_Stairs_(N)_JE4_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/smooth-sandstone.png","minecraft-wiki","https://minecraft.wiki/w/File:Smooth_Sandstone_JE7_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/smooth-stone-slab.png","minecraft-wiki","https://minecraft.wiki/w/File:Smooth_Stone_Slab_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/smooth-stone.png","minecraft-wiki","https://minecraft.wiki/w/File:Smooth_Stone_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/sniffer-egg.png","minecraft-wiki","https://minecraft.wiki/w/File:Sniffer_Egg_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/snort-pottery-sherd.png","minecraft-wiki","https://minecraft.wiki/w/File:Snort_Pottery_Sherd_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/snow-block.png","minecraft-wiki","https://minecraft.wiki/w/File:Snow_Block_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/snow.png","minecraft-wiki","https://minecraft.wiki/w/File:Snow_(layers_1)_JE3_BE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/snowball.png","minecraft-wiki","https://minecraft.wiki/w/File:Snowball_JE3_BE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/soul-campfire.gif","minecraft-wiki","https://minecraft.wiki/w/File:Soul_Campfire_JE1_BE1.gif","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/soul-lantern.png","minecraft-wiki","https://minecraft.wiki/w/File:Soul_Lantern_JE2_BE1.gif","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/soul-sand.png","minecraft-wiki","https://minecraft.wiki/w/File:Soul_Sand_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/soul-soil.png","minecraft-wiki","https://minecraft.wiki/w/File:Soul_Soil_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/soul-torch.gif","minecraft-wiki","https://minecraft.wiki/w/File:Soul_Torch.gif","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/spectral-arrow.png","minecraft-wiki","https://minecraft.wiki/w/File:Spectral_Arrow_JE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/spider-eye.png","minecraft-wiki","https://minecraft.wiki/w/File:Spider_Eye_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/splash-potion.png","minecraft-wiki","https://minecraft.wiki/w/File:Splash_Potion_of_Absorption_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/sponge.png","minecraft-wiki","https://minecraft.wiki/w/File:Sponge_JE3_BE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/spore-blossom.png","minecraft-wiki","https://minecraft.wiki/w/File:Spore_Blossom_JE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/spruce-boat-with-chest.png","minecraft-wiki","https://minecraft.wiki/w/File:Spruce_Boat_with_Chest_JE2_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/spruce-boat.png","minecraft-wiki","https://minecraft.wiki/w/File:Spruce_Boat_JE3_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/spruce-button.png","minecraft-wiki","https://minecraft.wiki/w/File:Spruce_Button_JE5.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/spruce-door.png","minecraft-wiki","https://minecraft.wiki/w/File:Spruce_Door_JE4.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/spruce-fence-gate.png","minecraft-wiki","https://minecraft.wiki/w/File:Spruce_Fence_Gate_JE4_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/spruce-fence.png","minecraft-wiki","https://minecraft.wiki/w/File:Spruce_Fence_(EW)_JE7.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/spruce-hanging-sign.png","minecraft-wiki","https://minecraft.wiki/w/File:Spruce_Hanging_Sign_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/spruce-leaves.png","minecraft-wiki","https://minecraft.wiki/w/File:Spruce_Leaves.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/spruce-log.png","minecraft-wiki","https://minecraft.wiki/w/File:Spruce_Log_(UD)_JE8_BE4.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/spruce-planks.png","minecraft-wiki","https://minecraft.wiki/w/File:Spruce_Planks_JE4_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/spruce-pressure-plate.png","minecraft-wiki","https://minecraft.wiki/w/File:Spruce_Pressure_Plate_JE4_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/spruce-sapling.png","minecraft-wiki","https://minecraft.wiki/w/File:Spruce_Sapling_JE7_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/spruce-sign.png","minecraft-wiki","https://minecraft.wiki/w/File:Spruce_Sign_(0).png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/spruce-slab.png","minecraft-wiki","https://minecraft.wiki/w/File:Spruce_Slab_JE4_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/spruce-stairs.png","minecraft-wiki","https://minecraft.wiki/w/File:Spruce_Stairs_(N)_JE5_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/spruce-trapdoor.png","minecraft-wiki","https://minecraft.wiki/w/File:Spruce_Trapdoor_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/spruce-wood.png","minecraft-wiki","https://minecraft.wiki/w/File:Spruce_Wood_(UD)_JE7_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/spyglass.png","minecraft-wiki","https://minecraft.wiki/w/File:Spyglass_JE2_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/steak.png","minecraft-wiki","https://minecraft.wiki/w/File:Steak_JE4_BE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/stick.png","minecraft-wiki","https://minecraft.wiki/w/File:Stick_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/sticky-piston.png","minecraft-wiki","https://minecraft.wiki/w/File:Sticky_Piston_(U)_JE3.gif","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/stone-axe.png","minecraft-wiki","https://minecraft.wiki/w/File:Stone_Axe_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/stone-brick-slab.png","minecraft-wiki","https://minecraft.wiki/w/File:Stone_Brick_Slab_JE3_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
